"full_address","neighborhoods_analysis_boundaries","permit_type_definition","description","existing_use","proposed_use","permit_creation_date","location.latitude","location.longitude"
"199 Sadowa St 94112","Oceanview/Merced/Ingleside","otc alterations permit","rearrange rooms, add a full bath on 1st fl. legalize a full bath, add lights in rooms & add stairs at rear on 2nd fl.","1 family dwelling","1 family dwelling",2019-08-26,"37.71209975194394","-122.45886864348422"
"819 31st Av 94121","Outer Richmond","otc alterations permit","comply with nov #201481211 dated june 23, 2014. demolish illegal wall at side of lightwell. revert bact to original condition. add (n) half bath, remodel two full bath at 2nd flr and add full bath at penthouse level.","1 family dwelling","1 family dwelling",2014-06-30,"37.77371343915046","-122.49105076038576"
"86 St Marys Av 94112","Bernal Heights","otc alterations permit","legalize part of (e) ground level into habitable space (405 sf) incl ma bedrm w/mas bath , storage + laundry. demo full bath @ grd level, add half bath @ 2nd level. add threshold plate @ grd level street facing door, add handrails to (e) stairs, update & upgrade plbg,elec & mech system.","1 family dwelling","1 family dwelling",2013-03-15,"37.73475362626686","-122.42739283943268"
"17 Ottawa Av 94112","Outer Mission","additions alterations or repairs","legalize basement unit per ordinance# 43-14 - a bedroom, 1 study room, 1 bathroom 1 kitchen","1 family dwelling","2 family dwelling",2016-01-07,"37.71382271550639","-122.4443119424709"
"666 Rockdale Dr 94127","West of Twin Peaks","otc alterations permit","legalize (e) habitable space on ground floor. remodel of 2 bedrooms at ground floor. remodel of closets at ground floor. new finishes at hallway","1 family dwelling","1 family dwelling",2013-03-18,"37.74116519201564","-122.4504693604378"
"257 Rome St 94112","Outer Mission","otc alterations permit","in compliance of nov# 201522501. to remove extg range and sink. legalize extg media room, storage room and full bath room at ground floor per plans.","1 family dwelling","1 family dwelling",2015-04-22,"37.71521417501713","-122.44718328066398"
"2122 Ulloa St 94116","Sunset/Parkside","otc alterations permit","revision to prior permit application # 201307293031 changing the job description to read:  remove the illegal unit in the basement by removing the entire kitchen  and electric stove not a gas stove.","1 family dwelling","1 family dwelling",2013-09-12,"37.74126831330945","-122.47924041052092"
"2655 Broderick St 94123","Pacific Heights","additions alterations or repairs","to comply nov 201168973. legalize 425 sf roof deck. stair penthouse. modify parapet/guardrail to 42' height & ensure 1-hr construction.","1 family dwelling","1 family dwelling",2013-09-12,"37.79483950276644","-122.44381484941317"
"1634 Yosemite Av 94124","Bayview Hunters Point","otc alterations permit","legalize (e) family room, construct one bedroom, one full bathroom & laundry room. all work at ground floor.","1 family dwelling","1 family dwelling",2014-07-07,"37.72743995887555","-122.3921793374131"
"167 Allison St 94112","Excelsior","additions alterations or repairs","legalize in-law unit at first floor per ordinance 43-14. to comply w/dbi nov#20147591.","1 family dwelling","2 family dwelling",2014-07-07,"37.71291978046619","-122.44148809023933"
"1655 32nd Av 94122","Sunset/Parkside","otc alterations permit","legalize bedroom, bathroom, add family and storage rom at 1st fl per plan","1 family dwelling","1 family dwelling",2014-02-21,"37.756310207005434","-122.49091880175405"
"1455 11th Av 94122","Inner Sunset","additions alterations or repairs","rear bldg. legalize cottage as a separate single family dwelling. remove one interior demishing wall and door, change to fire rated window above kitchen sink. alter the front stairs up to code (entry to cottage).","storage shed","1 family dwelling",2014-07-07,"37.76103267443063","-122.46857690713264"
"11 San Jacinto Wy 94127","West of Twin Peaks","otc alterations permit","legalize (e) living space @ basement including media room, wet bar, half bath. compliance with ordinance #155-13 not required. replace (2) windows from aluminum with wood clad - not visible from street","1 family dwelling","1 family dwelling",2014-02-21,"37.735272808051775","-122.4631682519314"
"755 12th Av 94118","Inner Richmond","otc alterations permit","construct new one level rear deck at rar of existing bldg. legalize one bath, one laundry & convert (e) storage to new family rm on grnd flr, demolish (e)side stair & remodel (e) kitchen on 2nd flr","1 family dwelling","1 family dwelling",2014-07-08,"37.77402662630068","-122.47055011211285"
"1347 38th Av 94122","Sunset/Parkside","otc alterations permit","legalize nov #201480521, 3'-10"" max concrete block retaining wall with 6'-0"" wood fence @ rear yard (near property line) non interior work","1 family dwelling","1 family dwelling",2014-07-08,"37.76175446919515","-122.49774950059279"
"2850 Cesar Chavez St 94110","Mission","otc alterations permit","return garage entrance to cesar chavez street from hampshire street & eliminate illegal office. remodel ground fl w/ master suite, bath & laundry rm. remodel 2nd fl kitchen & bath. replace windows throughout w/ wood windows.","1 family dwelling","1 family dwelling",2014-02-21,"37.7490391791599","-122.40668563540375"
"1921 Moraga St 94122","Sunset/Parkside","otc alterations permit","legalize office, add playroom, full bath, laundry room, hallway 1st fl. enclose space under 2nd fl bedroom. construct rear deck off 2nd fl","1 family dwelling","1 family dwelling",2016-01-21,"37.755559963602906","-122.48346507935443"
"2791 41st Av 94116","Sunset/Parkside","otc alterations permit","legalize one bedroom and one bath room. construct one new family room and in fill under extg sun room. all work at ground floor.","1 family dwelling","1 family dwelling",2014-02-24,"37.73476686896218","-122.49919999336804"
"66 Cuvier St 94112","Outer Mission","otc alterations permit","legalize bathroom built without permit on the 2nd floor. replace fixture of existing bathroom.","1 family dwelling","1 family dwelling",2016-03-24,"37.73383681254524","-122.42888556219305"
"351 Bright St 94132","Oceanview/Merced/Ingleside","otc alterations permit","legalize one bedroom, 2 bathrooms, media room & add one bedroom at 1/f per plan.","1 family dwelling","1 family dwelling",2014-12-05,"37.717072180250256","-122.46380846060654"
"744 44th Av 94121","Outer Richmond","otc alterations permit","legalize as built bathroom on 1st fl","1 family dwelling","1 family dwelling",2016-01-22,"37.77448669369205","-122.50442255478929"
"319 Pioche St 94134","Excelsior","otc alterations permit","legalize office, 2 bathrooms, laundry & media room at 1/f per plan","1 family dwelling","1 family dwelling",2016-01-22,"37.72800460787775","-122.42164870849726"
"7033 Geary Bl 94121","Outer Richmond","otc alterations permit","legalize playroom at basement floor","1 family dwelling","1 family dwelling",2013-03-22,"37.77931411676287","-122.49497931133135"
"1119 Cayuga Av 94112","Outer Mission","otc alterations permit","remove interior load bearing wall. propose (n) psl beam & post. remodel kitchen and (n) casework. replace appliance and plumbing fixture, retile floor and update electrical fixtures legalize (e) bath in basement.","1 family dwelling","1 family dwelling",2016-11-03,"37.720370293791134","-122.44051920851578"
"46 Ceres St 94124","Bayview Hunters Point","additions alterations or repairs","to correct violation #201527511 item #1 & #2, to legalize extg bathroom at 2nd floor, deck and stair at the rear of the builing. remove storage under separate permit.","1 family dwelling","1 family dwelling",2015-04-27,"37.73032602647456","-122.39458503800527"
"161 Sadowa St 94112","Oceanview/Merced/Ingleside","otc alterations permit","comply with complaint #201541955. legalize extg bedroom, 2 storage rooms, one full bath room, and laundry area at ground floor.","1 family dwelling","1 family dwelling",2015-04-28,"37.7120476646113","-122.45791727083369"
"38 Chicago Wy 94112","Excelsior","otc alterations permit","legalize e ground floor to comply with complaint 200230130. 1 bedroom, 1 full bath","1 family dwelling","1 family dwelling",2013-03-22,"37.71065139617638","-122.42888144160568"
"150 Parque Dr 94134","Visitacion Valley","otc alterations permit","legalize 2 bedrooms and add bathroom at lower floor. add closet at e office, comply with nov 200565496. remove shed at back yard.","1 family dwelling","1 family dwelling",2014-07-09,"37.71033653512407","-122.4210384038449"
"224 Nueva Av 94134","Bayview Hunters Point","additions alterations or repairs","legalize in-law unit at 1st floor per ordinance 43-14. new 1 bedroom, new 1 bath, new 1 kitchen.","1 family dwelling","2 family dwelling",2015-04-28,"37.71088558793534","-122.39775076155482"
"73 Westgate Dr 94127","West of Twin Peaks","additions alterations or repairs","comply with complaint# 201884631. adu unit per ordinance# 95-17. legalize (e) kitchen, studio unit. all work @ ground floor of a single family.","1 family dwelling","2 family dwelling",2019-03-18,"37.72824429683099","-122.46588519631875"
"640 25th Av 94121","Outer Richmond","otc alterations permit","comply with planning enf case no. 2019-005436enf. replace (8) illegally installed vinyl windows at the front facade with: (4) wood double-hung windows w/integral ogee lugs, (2) wood picture windows, and (2) wood casement windows to match existing design w/multiple lights. marvin ultimate","1 family dwelling","1 family dwelling",2019-08-28,"37.77739049782404","-122.48420986040713"
"582 Naples St 94112","Excelsior","additions alterations or repairs","to comply with nov 201580512: to legalize unit at garage level.","1 family dwelling","2 family dwelling",2016-04-05,"37.71969717509805","-122.43242543802046"
"1266 22nd Av 94122","Sunset/Parkside","additions alterations or repairs","per legalization ordinance# 43-14, application to resolve notice of complaint #2019-013354enf & nov 201967361. legalize unauthorized 2nd unit at lower level.","1 family dwelling","2 family dwelling",2019-08-29,"37.76406160434881","-122.48005269313838"
"1391 Shafter Av 94124","Bayview Hunters Point","additions alterations or repairs","to comply ces- 201846840. unit legalization ordinance 43-14. legalize unit from 1 to 2.  cross reference adu 201808167562.","1 family dwelling","2 family dwelling",2018-08-16,"37.72857685910247","-122.38691722857236"
"81 Whittier St 94112","Excelsior","additions alterations or repairs","legalize 1st floor unit per ordinance# 43-14. (2 bedrooms, 1 bath, kitchen, dining & media room)","1 family dwelling","2 family dwelling",2019-08-30,"37.70937533363336","-122.4475843009285"
"632 Sawyer St 94134","Visitacion Valley","otc alterations permit","comply with compliant #201498201. legalize and modify 2 bedrooms, one full bathroom and one laundry room on 1st floor per plan. remove unpermitted kitchen on 1st floor per plan and remove all plumbing fixtures and utility outlets from its source.","1 family dwelling","1 family dwelling",2014-12-08,"37.709255010531216","-122.41620787492923"
"560 Dewey Bl 94116","West of Twin Peaks","additions alterations or repairs","legalize sunroom at 2nd floor.","1 family dwelling","1 family dwelling",2016-02-01,"37.74462075618517","-122.46304237470304"
"57 Morse St 94112","Excelsior","otc alterations permit","legalize two bedroom, two full bath, office. add two full bath, bedroom & laundry at 1/f per plan.","1 family dwelling","1 family dwelling",2016-04-12,"37.71318818415664","-122.43780975988497"
"1926 45th Av 94116","Sunset/Parkside","additions alterations or repairs","legalize (e) dwelling unit @ 1st fl per ordinance 43-14 planning code section 207.3. new unit included bedroom, btharoom & kitchen","1 family dwelling","2 family dwelling",2019-09-05,"37.75060630344681","-122.50383766894078"
